Target_Cancer_Gene	Target_GO_cell.death	Target_GO_cell.differentiation	Target_GO_cell.proliferation	Target_GO_mitototic.cell.cycle	Target_HumanNet.CGS_L1	Target_HumanNet.CGS_L2	Target_InteractNet.CGS_L1	Target_InteractNet.CGS_L2	Target_ReguleNet.DEG_score	Target_DEG_score	TF_Cancer_Gene	TF_GO_cell.death	TF_GO_cell.differentiation	TF_GO_cell.proliferation	TF_GO_mitototic.cell.cycle	TF_HumanNet.CGS_L1	TF_HumanNet.CGS_L2	TF_InteractNet.CGS_L1	TF_InteractNet.CGS_L2	TF_ReguleNet.DEG_score	TF_DEG_score	diff_Pval	avg_Pval	TF_sign	Dnase	H3K27ac	H3K27me3	H3K36me3	H3K4me1	H3K4me2	H3K4me3	H3K79me2	H3K9ac	H3K9me3	H4K20me1	Dist_GWAS_2D	Early.to.late_Rate	PhastCons	TorF
0	0	0	0	0	3	119	0	1	0.592	0.592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.66667	84.66	1.74	8.58	71.52	38.88	26.19	2.04	64.12	6.96	1.88	1353481	22.5	0.007	0
0	1	0	0	0	23	174	25	327	4112.96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	8.8	0.42	1.28	8.48	4.32	1.92	2.8	3	0	0	1295044	37.5	0.001	0
0	0	0	0	0	0	0	0	17	0.228	0.228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	98.1	4.46	1.96	8.04	78.54	105.52	2.14	190.56	4.84	0	535522	0.941176	0	0
0	0	1	0	0	0	0	2	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0.65462	5.68E-06	-1	6	183.02	1	7.94	13.6	82.4	60.33	7.08	200.88	2	1.24	2052232	21.6667	0	0
0	0	0	0	1	0	0	4	119	0.94	0.94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	110.38	5.52	8.18	8.3	86.06	191.18	22.54	218.76	5	5.52	921746	7.28571	0	0
0	0	0	1	0	0	0	2	25	0.808	0.808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.33333	170.3	3.2	14	1.96	40.58	141.37	48.44	245.76	7.44	16.48	275950	39	0.984	0
0	0	0	0	0	0	0	0	2	282.591	0.406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.66667	20.96	2	3.8	30.5	9.86	5.87	3.76	18.12	1.16	0	7091621	23	0.014	0
0	0	0	0	0	0	0	0	18	0.837	0.837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	35.38	4.6	5.04	2.86	30	123.55	4.36	56.36	5.88	6.56	1502698	3.77778	0	0
0	0	0	0	0	0	19	0	1	0.558	0.558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33333	39.8	1.24	17.82	64.86	33.68	13.13	34.54	27.88	9.76	8.32	3674652	24	0.002	0
0	0	0	0	0	0	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.66667	109.24	2.56	7.84	0.58	30.1	168.77	29.1	249.24	4	6	8347449	0.0253165	0.006	0
0	0	0	0	0	0	0	1	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33333	72.22	1.34	3.32	0	11.76	53.57	14.34	61.56	1.72	2.96	179842	43	0	0
0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	7.58	1.18	0.56	0	8.66	34.49	0.76	11.84	1	3	695341	0.119048	0	0
0	0	0	0	0	0	0	0	144	0.836	0.836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.33333	246.76	6	14.36	1.76	50.02	315.14	60	655.52	8	3	1194512	0.625	0	0
0	0	0	0	0	0	0	0	5	0.835	0.835	0	0	1	0	1	2	93	7	142	4117.55	0.501	0	1.12e-05	0	35	3.92	5.78	3.5	8.56	7	2.91	0.5	11.08	4.76	2.56	2506931	30.6667	1	0
0	0	0	0	0	0	0	3	170	0.801	0.801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.66667	111.2	2.78	7.42	0	11.5	132.18	20.78	195.92	3.4	3.52	2612300	1.42857	0.002	0
0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.66667	72.2	1.5	10	40.14	24.78	6.22	5	32.28	2	2	585651	41	0.001	0
0	1	1	1	0	1	42	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38.3333	84.96	3.98	3.36	2.88	45.34	85.75	5.74	159.48	4.16	2	3406327	0.152174	0	0
0	0	0	0	1	0	0	7	222	0.675	0.675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.66667	151.46	3	34.74	1.86	54.74	147.56	56.36	247	9.08	26.4	384324	22.25	0.001	0
0	0	0	0	0	0	0	1	5	0.929	0.929	0	0	0	0	0	13	171	0	158	4118.4	0.852	0	3.12e-05	0	43	95.66	2	3.4	0	18.84	67.49	0.5	166.36	1.52	3	1666272	18.4	0.031	0
0	0	0	0	0	1	162	4	199	0.715	0.715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.66667	32.88	7.26	5.38	34.12	131.2	97.69	20.44	102.16	3.48	17.2	1337750	39	0	0
0	0	0	0	0	0	0	1	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.33333	91.72	4.36	5.4	13.98	79.1	83.43	10.2	166.52	0	4	4901808	15.75	0.016	0
0	0	0	0	0	0	0	4	126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.33333	71.06	2.54	2.64	37.56	44.1	18.74	3.58	31.68	3.72	1	985862	23	0.002	0
1	0	0	0	0	1	1	2	28	0.704	0.704	0	0	0	0	0	0	0	0	0	0	0	0	6.38e-06	0	8.33333	14.14	0.5	0	0	0.5	0.93	0	1	0	2	1036298	4.875	0.5	0
0	0	0	0	0	0	0	0	5	0.455	0.455	0	0	1	0	0	2	105	39	339	4117.55	0.886	0	6.95e-05	0	162	46.58	1.08	4.22	0.36	4.56	81.24	5.54	67.72	1	3	1841486	1.22222	0.002	0
0	0	1	1	0	45	233	1	15	2111.97	0.498	0	0	0	0	0	0	0	0	0	0	0	0	0.000129	0	0.666667	4.38	42.7	2.18	13.94	37.14	21.98	1	6.2	3.24	4	1786052	20	0	0
0	0	0	0	0	0	0	1	40	0	0	0	0	0	0	0	0	0	0	0	0	0	1.79468	2.07E-04	-1	6.33333	63.42	3	7.16	1.28	30.2	129.88	41.1	118.8	1.76	7.8	9042168	47	0.085	0
0	0	0	0	0	0	0	1	11	0.383	0.383	0	1	1	0	0	0	0	9	268	4117.55	0	0	1.33e-05	0	26	25.56	3.7	1.5	6.56	52.52	65.27	6.4	51.44	2	2.92	33851483	0.324324	1	0
0	0	0	0	0	1	14	0	0	0.563	0.563	0	0	0	0	0	4	124	9	172	4118.44	0.893	0	4.51e-05	0	44.3333	57.12	6.34	5.22	1.5	72.56	121.72	1.94	107.04	3.68	1	1009593	6.42857	0.999	0
1	0	1	0	0	14	171	7	98	0.838	0.838	0	0	0	0	0	0	0	0	8	1896.71	0.908	0	0.000329	0	9	76.58	5.28	9.52	63.3	17.88	9.39	2.08	49.32	8.64	3	166342	2.41667	0	0
0	0	0	0	0	0	0	0	14	0.566	0.566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.66667	25.74	2.98	42	36.56	125.08	88.48	124.74	56.04	10	6.48	431198	29	0	0
0	0	0	0	0	15	197	0	49	4115.32	0.881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.33333	105.32	1	1.52	0	6.9	49.95	5.52	106	0	0	1333663	26.6667	0.998	0
0	0	0	0	0	0	0	0	4	0.66	0.66	0	0	0	0	0	5	138	1	65	4106.04	0.102	2.15843	2.67E-04	-1	51	112.32	1	6.36	2.46	25.8	97.06	5.76	227.2	4.72	0.44	156184	41	0.015	0
1	1	1	0	0	1	1	1	24	3954.51	0.927	0	1	1	1	1	3	154	1	7	4116.59	0.73	1.96302	2.27E-05	-1	3	0.5	2.42	1.36	1.9	0.5	0.22	0.86	1	1.44	1.92	1770673	31.3333	0.038	0
0	1	1	1	0	22	200	4	111	0.901	0.901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.33333	52.26	2	2.82	1	20	98.3	3.7	83.48	1	4	363605	3.13333	0.126	0
0	1	1	0	1	0	0	11	212	0.076	0.076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	21.94	8.92	7.16	17.46	109.94	69.88	3.5	58	4.4	5.08	846274	30	0	0
0	0	0	0	0	0	0	0	2	3795.5	0.112	0	0	0	1	0	0	0	10	235	4116.12	0.9	0	5.33e-07	0	197.333	19.12	1.66	3	1.08	15	45.4	1.7	16.04	2	1	3447701	0.0410959	0	0
0	0	0	0	0	0	77	0	11	0.895	0.895	0	0	0	0	0	0	0	0	4	3764.25	0.836	0	2.74e-05	0	9	5.26	4.64	3.42	8.64	33.82	29.25	2	19.32	4.72	6	4452971	31	0	0
0	0	0	0	0	0	0	1	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	7.86	3.16	12.54	21.46	44.86	24.43	41.2	14.96	4.16	1.52	178377	0.0405405	0.001	0
0	0	1	0	0	5	152	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	47.82	0.5	8.98	8.92	29.1	24.89	18.56	64.08	4.88	0	4544433	0.111111	0.085	0
0	0	0	0	0	0	0	0	11	0.808	0.808	0	1	1	1	0	23	174	4	213	3895.07	0.85	0	0.000133	0	24	34.42	4.82	3.44	7.66	73.82	128.63	2.06	58.48	2.32	4.84	2006028	0.583333	0.06	0
0	1	0	0	0	5	185	1	10	0.897	0.897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	115.08	2.6	4.6	27.2	90.76	60.15	7.78	100.36	3.96	2	1822547	31	0.001	0
0	0	0	0	0	0	0	0	15	4105.17	0.903	0	0	0	0	0	0	0	0	0	0	0	1.75019	1.94E-04	1	174.333	6.62	0.5	3.66	9.78	22.82	11.6	0.9	9.28	1	7.8	10798	22.75	0	0
0	0	0	0	0	0	0	1	11	0.83	0.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33333	14.06	0.5	2.22	1.5	22.58	29.93	9.9	26.16	2	1	1124916	21.75	0.002	0
0	0	0	0	0	0	0	0	18	0.355	0.355	0	0	0	0	0	0	0	0	0	0	0	1.28281	5.89E-05	-1	3.66667	20.26	0	3.74	0.52	8.72	39.38	14.4	53.68	0.4	5.76	2229246	27.3333	0	0
0	0	0	0	0	0	0	1	21	0.786	0.786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	230.32	4.86	9.14	1.42	37.98	146.94	28.4	325.84	2.48	5.32	504060	31	0.001	0
0	0	0	0	0	0	0	0	13	0.788	0.788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	109	51.2	0	3.34	1	8.02	56.55	0.5	79.96	1.68	0	1423788	29.6667	0	0
0	0	0	0	0	0	0	0	0	0.129	0.129	0	0	0	0	0	0	0	0	0	0	0	0	0.000104	0	22.3333	21.32	6.32	2	31.36	68.08	18.92	1.88	19.44	4.08	4	453158	14.1667	0	0
0	0	0	0	0	0	0	0	3	0.893	0.893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.33333	112.88	14.6	12.48	7.62	135.3	229.12	14.1	279.68	7.16	6.36	1075585	22.3333	0.017	0
0	0	0	0	0	0	0	0	3	0.31	0.31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.333333	10.94	1.2	1.5	0.5	9.22	27.68	6.22	24.04	1	0.76	1453654	22.5	0.498	0
0	0	0	0	0	1	1	0	0	0.075	0.075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.66667	125.38	3	3.58	10.68	42.8	64.6	25.14	148.48	5.76	1	2996375	5.4	0	0
0	0	0	0	0	0	0	1	32	0	0	0	1	0	1	0	6	181	0	0	4117.55	0.533	0	1.73e-06	0	9.66667	105.52	2.72	5.58	1.5	14.78	126.97	32.42	188.12	1.72	4	897548	20.75	0	0
0	1	0	1	1	26	215	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	37.84	0	1.32	0	3.68	25.39	0.5	18.32	2	0	6576053	5.77778	0.998	0
0	0	0	0	0	0	0	1	5	0.772	0.772	0	0	0	0	0	0	0	0	4	3454.73	0.871	1.51606	1.41E-04	1	32	3.96	3.84	7.92	12.3	4.9	4.28	0	3	2.36	2	2425425	20.75	0	0
0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31.6667	205.68	5.34	7.8	14.34	126.04	177.04	6.2	367.72	4	5.76	176188	30.6667	0.025	0
0	0	0	0	1	0	0	2	178	0.898	0.898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.12	0.76	2.2	0.5	9.4	35.58	10.5	26.88	1	3.32	1420488	1.6	0.002	0
0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	50.42	0.5	8.9	32	30.2	12.49	14.4	68.64	0	1	13334463	37	0.411	0
0	0	1	0	0	0	0	1	17	0.881	0.881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39.3333	87.34	1.1	4.6	0.86	24.28	116.51	5.26	122.76	2.36	3	231243	1.3125	0.001	0
0	0	0	0	0	0	65	0	2	0	0	0	0	1	1	0	0	0	0	30	4115.48	0.277	0	0.000126	0	7	87.32	3.3	6.4	3.38	92.3	163.36	12.06	180.88	5	2.16	121614	0.0784314	0	0
0	0	0	0	1	0	0	0	14	0.472	0.472	0	0	1	0	0	0	0	1	40	4099.53	0.89	1.17841	7.52E-05	-1	8	62	4.86	6.1	5.88	61.9	142.06	2	122.84	6.52	1.72	409634	25.6667	0.001	0
0	0	1	0	0	0	0	0	2	0.571	0.571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.66667	24.94	2	2.06	3.1	52.42	69.38	0.5	79.8	1	3	2713852	30	0.246	0
1	0	0	0	0	1	1	1	14	0.657	0.657	0	0	0	0	0	0	0	0	0	0	0	1.20018	3.50E-05	-1	30	64.02	3.2	3.5	0.88	8.76	145.75	2.5	103.68	2	1	264079	29	0.782	0
0	1	1	0	0	3	154	1	6	0.929	0.929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33333	50.52	1	1.32	0	5.06	36.13	0.48	17.28	0	0	2912163	43	0.891	0
0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	15	4105.17	0.903	1.96467	4.17E-04	-1	38.6667	17.2	6.54	3.92	14.58	71.14	35.92	1.5	54.12	2.28	6.56	285257	30.3333	0.969	0
0	0	0	0	0	0	0	1	68	0.92	0.92	0	1	1	1	0	18	203	4	98	4055.76	0.017	0.23736	4.50E-06	-1	16	108.64	2.52	33.98	67.32	40.42	15.38	16.24	54.88	6	2.56	715891	1.85185	0.02	0
0	0	1	0	0	0	0	0	14	0.064	0.064	0	0	0	0	0	0	0	0	17	4116.25	0.773	0.71465	2.44E-05	-1	148	30.92	0.5	0.5	1.5	4.2	19.2	0.5	23.56	0	3	1533671	16	0.003	0
0	0	0	0	0	0	0	0	45	0.362	0.362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31.6667	27.36	2.46	2.46	3.54	39.98	78.1	1.04	32.32	3.6	2	6838342	3.5	1	0
0	1	1	1	0	38	223	20	294	3617.43	0.925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.66667	158.92	1.5	5.42	77.7	38.36	14.78	3.12	81.52	5.4	2	48661	45	0	0
0	0	0	0	1	0	0	1	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.66667	9.7	12.22	4.56	35.44	14.54	7.12	2	14.28	2.68	3	1141894	12.8	0	0
0	0	1	0	0	1	55	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.33333	64.86	1.94	8.66	26.16	69.1	33.98	20.74	62.32	3.8	6.36	2893419	24.6667	0.002	0
0	0	0	1	0	0	0	0	0	0.919	0.919	0	0	0	0	0	0	0	0	0	0	0	0	0.000211	0	51.3333	5.42	0	0.54	1.92	5.36	5.29	0	8.44	0	1	960937	28	0	0
0	0	0	0	0	0	0	0	9	0.861	0.861	0	0	1	0	0	0	0	2	27	4117.55	0.42	1.61041	6.45E-05	1	47.6667	12.04	0	0.5	0	1.5	11.89	1	15.88	1	0	8041393	27.6667	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47.3333	30.86	0.92	4.72	18.34	26.84	7.3	1.16	18.92	0.84	0	240478	28.6667	0	0
0	0	0	0	0	0	0	0	0	0.888	0.888	0	0	1	0	1	0	0	1	105	4115.05	0.547	0	5.39e-07	0	28.3333	57.02	0	1.5	1	5.58	51.2	2	62.2	0	0	1164579	89	0.001	0
0	0	0	0	0	0	0	0	18	0.369	0.369	0	1	1	1	0	13	172	8	244	4115.05	0	0	0.000152	0	26.3333	86.06	3	5.5	5.16	52.56	97.65	5.58	117.56	6.84	1.24	7189358	45	0.001	0
0	0	0	0	0	7	201	0	33	0.925	0.925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	25.42	35.54	4.84	11.72	87.68	93.1	6.04	48.16	3.96	9.76	11729538	0.04	0.955	0
0	0	1	0	0	1	26	0	25	0.428	0.428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.6667	291.1	3.8	24.78	51.02	68.84	28.83	24.6	192.12	4	20.44	466275	15.6667	0	0
0	0	0	0	0	0	0	0	24	0.875	0.875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.66667	43.12	3.72	3.7	12.48	81.58	95.42	1.9	88.72	3	1	1203304	0.0428571	0.002	0
0	0	1	0	0	0	0	1	63	0.741	0.741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.66667	68.78	0.02	1	0	2.78	24.96	4.2	25.88	1	0	91747	10	0.072	0
0	0	0	0	0	0	0	0	3	0.89	0.89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64.6667	20.6	2.6	4.58	2.18	30.58	64.78	1.88	34.84	4	1.28	1489842	23	1	0
0	0	0	1	0	0	0	2	149	0.66	0.66	0	0	0	0	0	0	0	0	0	0	0	2.07111	9.68E-05	-1	59.6667	53.42	0.5	2	0	2.6	15.38	1	57.24	1	0	1276236	2.77778	0.992	0
0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	21.38	2.22	17.62	42.46	63.36	27.82	58.14	42	3.72	22.04	4772828	30.6667	0	0
0	0	0	0	0	10	181	0	0	0.159	0.159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.66667	3.52	1.36	17.58	7.04	27.6	18.7	21.46	7.56	14.36	4.08	253616	26.3333	0.976	0
0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.66667	73.56	1	6.92	12.54	102.06	140.93	32.9	125.04	4	22.84	259523	36.5	0.001	0
0	0	0	0	0	0	0	1	33	0.336	0.336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.33333	19.12	1.5	1.04	0.8	33.76	49.78	2.78	59.84	1	3	3944091	31	0	0
0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.08967	3.00E-04	-1	67	94.46	2	4.02	3	44.6	90.15	4.44	96.4	2	1	137102	32	0.001	0
0	0	1	0	0	0	0	1	30	3879.37	0.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.33333	88.72	1.92	24.32	7.06	61.42	79.26	49.58	145.76	1	8.16	1494838	0.0340909	0.945	0
0	1	0	0	0	2	110	6	211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.333333	5.76	1.52	5.3	14.92	31.7	15.99	35.68	10.08	1	3.8	4127451	0.230769	0.001	0
0	0	0	0	0	0	0	1	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	158.94	4.54	11.7	1.44	39.72	259.79	62.52	332.12	1.6	11.52	300497	45.5	0.027	0
0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	19.66	0	1.34	1	6.58	47.69	4.06	69.52	3	1	1717494	4.11111	0.982	0
0	0	0	0	0	0	0	0	3	0.196	0.196	0	0	0	0	0	0	0	0	0	0	0	1.14076	3.80E-06	-1	47.3333	58.58	2.5	1.24	0.54	16.4	120.67	6.6	90.56	2.64	6	829182	25	0	0
0	0	0	0	0	0	0	1	172	0.733	0.733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	5.38	0.34	2.14	6.02	13.68	15.27	5.44	7.72	4	8.44	83572	43.5	0	0
0	0	0	0	0	0	0	1	20	0.833	0.833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	11.7	0.32	0	1.7	1.86	2.41	0.5	1.72	0	0	621242	6.44444	0.061	0
0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.5	2.1	19.24	14.14	48.12	49.32	61.62	30.48	1.76	11.52	1306362	30	0.004	0
0	0	0	0	0	2	17	2	5	0.339	0.339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.666667	12.3	1	5.9	13.74	17.48	8.24	8.74	16.04	1.8	2	827450	15.6667	0.002	0
0	0	0	0	0	0	0	0	10	0.07	0.07	0	0	0	0	0	0	0	0	0	0	0	0	5.13e-05	0	6	119.34	4.26	51.7	4.6	86.8	229	79.64	281.4	11.36	74.68	240187	30.3333	0.001	0
0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.33333	44.86	4.34	1	0	9.22	74.47	6.74	102.84	3	5	1004515	45.5	0	0
0	0	0	0	0	0	0	0	7	0.905	0.905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.333333	8.04	0.5	1.12	1.5	14.22	13.3	0.5	24.12	0.16	0	4221691	1.2	0.012	0
0	0	0	0	0	0	0	0	1	0.164	0.164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	43.52	7.36	3.28	3.24	23.78	46.64	14.04	84.6	3.36	4.8	1052568	21.3333	0.594	0
0	1	1	0	0	1	142	0	26	0.603	0.603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	98.04	6.42	6.44	4.5	90.66	182.86	8.56	162.56	5.68	3.04	799510	0.107143	0.895	0
0	0	1	1	0	0	56	3	221	0.723	0.723	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.33333	62.96	0.76	4.56	0	18.88	90.39	5	121.44	1	1	305245	14	0.035	0
0	0	0	0	0	0	0	0	14	0.381	0.381	0	0	1	0	0	2	105	39	339	4117.55	0.886	0	4.7e-05	0	38.3333	48.22	6.52	6.64	3.8	92.34	192.71	1.94	108.48	4	3.6	1399467	45.5	0	0
0	0	0	0	0	0	0	0	11	0.801	0.801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	179.667	246.32	2.42	7.26	71.18	72.52	29.19	11.06	183	6.2	1	6516017	29.5	0.074	0
0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	38.22	1	2.5	0	10.8	43.26	4.52	83.92	1	1	406831	27	1	0
0	0	0	0	0	0	0	0	30	0.054	0.054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21.3333	80.7	2.88	14.46	13.2	126.74	185.5	62.78	158.04	2	11.68	71794	30.6667	0	0
0	0	0	0	0	0	39	1	9	0.651	0.651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	16.3	9.52	10.28	28.26	62.98	37.71	21.7	37.84	5.24	16.04	6001597	0.269231	0	0
0	0	1	0	0	0	0	0	14	0.854	0.854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.66667	105.44	4.08	11.52	2.9	58.62	172.79	52.46	273.4	7.6	1.04	3280073	0.478261	0	0
0	0	0	0	0	1	142	0	0	0.9	0.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92.3333	56.14	1.52	4	0	5.2	105.71	11.22	102.28	0.44	0.52	2178926	0.444444	0.005	0
0	0	0	0	0	0	0	0	20	0.535	0.535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	88.82	3.48	3.26	1.5	47.92	134.68	3.32	192.72	7	3.52	4212279	28	0.001	0
0	1	1	0	0	19	200	4	205	0.574	0.574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38.6667	112.02	2.14	7.68	0.5	24.12	149.37	8.56	263.32	3	3	1170705	26.3333	1	0
0	0	0	0	0	0	0	0	4	0.93	0.93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.33333	60.64	2.3	30.02	45.84	90.76	58.45	13.14	103.68	10.44	8	1094091	19.5	0	0
0	0	0	0	0	0	0	0	13	0.897	0.897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36.6667	133.08	3	4.3	0.5	15.14	182.11	23.6	296.44	4.68	2	4501407	9.83333	0.874	0
1	0	1	0	1	1	1	2	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.3333	51.68	2	1.56	1.82	32.96	72.48	3.26	106.48	4	2	931910	0.571429	1	0
0	0	1	0	0	0	0	0	47	0.55	0.55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	105.667	3.08	0.54	0.54	0.66	1.88	8.49	0.38	3.76	0.08	0.92	2601039	11.75	1	0
0	1	0	0	0	0	0	0	71	0.821	0.821	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.333333	50.1	2.4	3.8	5.86	69.78	147.06	10.08	117.96	3	9.08	1806858	0.825	0.001	0
1	0	0	1	0	1	57	6	204	0.562	0.562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.33333	95.34	6.82	8.54	4.96	80.4	197.21	18.3	204.12	4.52	3	3115785	19.5	0.004	0
0	0	0	0	0	0	0	1	112	0.493	0.493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23.6667	310.76	1.02	4.14	32.64	98.5	55.85	4.58	339.4	3	5.72	4115116	22	0	0
0	0	0	0	0	0	0	0	17	0.723	0.723	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.33333	114.24	3.56	86.3	66.72	99.06	57.74	113.86	110.16	9.24	52.92	20343	26.3333	0	0
0	0	0	0	0	0	0	0	3	0.558	0.558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	205.82	4	7.18	4.16	99.06	201.93	34	327.64	1.44	4	1367753	30.6667	0.002	0
0	0	0	0	0	0	0	0	34	0.762	0.762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.66667	163.86	2.36	12.32	1.5	21.94	211.04	47.58	332.68	3.88	3.52	540766	22.25	1	0
0	1	0	0	0	2	110	6	211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.33333	101.08	3.78	10.78	1.5	28.28	179.87	48.92	219.96	2	4	4126241	0.230769	0	0
0	0	1	0	0	0	0	0	7	0.532	0.532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.66667	123.84	2	4.82	47.22	51.48	28.42	1.92	61.52	2	1	651625	87	0	0
0	0	0	0	0	2	122	0	0	0.936	0.936	0	0	1	0	1	2	93	7	142	4117.55	0.501	0	0.000128	0	4.66667	0.84	2	4.52	3.34	2	1.25	0	0	2.52	5.32	1405817	2.33333	0	0
0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	1	2	93	7	142	4117.55	0.501	0	5.29e-05	0	6.33333	25.1	5.82	3.16	2.3	72.96	87.09	3.34	51	3.48	4.16	6475014	18.5	0.007	0
0	0	1	0	0	0	0	0	2	0.448	0.448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.33333	74.42	2.38	3.02	47.8	15.82	8.29	4.34	73.44	2.76	0.12	1292257	30.6667	0	0
